date,price,daily_funding_rate,usdc_borrow_apr,eth_long,eth_short_perp,usdc_borrowed,funding_income_usd,staking_income_usd,daily_borrow_rate,borrow_cost_usd,net_pnl_usd,equity_usd,net_yield_daily_pct,funding_yield_daily_pct,staking_yield_daily_pct,borrow_yield_daily_pct,net_apr,funding_apr,staking_apr,borrow_apr,raw_funding_apr,raw_borrow_apr,cum_net_pnl_usd,cum_funding_usd,cum_staking_usd,cum_borrow_usd,cum_net_yield_pct,cum_funding_yield_pct,cum_staking_yield_pct,cum_borrow_yield_pct
2022-01-28,2392.602798665174,-0.0004086906232139089,0.030258064516129033,3.3616000000000006,3.3616000000000006,5650.370769327676,-2.958379091996395,0.5949596885912519,9.65974370304905e-05,0.5458113345890543,-2.9092307379941973,2392.602798665174,-0.1215927165017632,-0.12364689590962888,0.02486663013698631,0.02281245072912064,-44.38134152314357,-45.13111700701454,9.076320000000003,8.326544516129033,-14.917207747307673,3.5258064516129033,-66.81475716269371,-68.01583347281104,20.719148787415804,19.51807247729849,-2.34959586523834,-2.391334102975857,0.6962656438356166,0.6545274060981
2022-01-29,2435.939036919999,-0.00017598993190696483,0.030193548387096775,3.3616000000000006,3.3616000000000006,5752.713629590271,-1.2970083826700358,0.6057359506733625,9.642068051259391e-05,0.554680562959168,-1.2459529949558412,2435.939036919999,-0.05114877573172865,-0.05324469795886078,0.02486663013698631,0.022770707909854183,-18.669303142080956,-19.434314754984186,9.076320000000003,8.311308387096776,-6.423632514604217,3.5193548387096776,-68.06071015764955,-69.31284185548107,21.324884738089168,20.072753040257655,-2.4007446409700686,-2.4445788009347176,0.7211322739726029,0.6772981140079541
2022-01-30,2486.795187445548,7.022327920178664e-05,0.030129032258064514,3.3616000000000006,3.3616000000000006,5872.815514671408,0.5283353487177024,0.6183821615264598,9.624392399469729e-05,0.5652228100289141,0.5814947002152482,2486.795187445548,0.023383296829223934,0.02124563178282534,0.02486663013698631,0.022728965090587718,8.534903342666736,7.754655600731249,9.076320000000003,8.296072258064518,2.5631496908652127,3.512903225806451,-67.47921545743431,-68.78450650676336,21.943266899615626,20.63797585028657,-2.3773613441408448,-2.4233331691518925,0.7459989041095892,0.7000270790985419
2022-01-31,2542.3703789189303,0.00032378770037810195,0.030064516129032257,3.3616000000000006,3.3616000000000006,6004.061886854947,2.4905066847949215,0.6322018388380677,9.60671674768007e-05,0.5767932188255702,2.5459153048074192,2542.3703789189303,0.10013943388885754,0.0979600260231925,0.02486663013698631,0.022687222271321257,36.550893369433005,35.75540949846526,9.076320000000003,8.28083612903226,11.818251063800721,3.5064516129032253,-64.93330015262688,-66.29399982196844,22.575468738453694,21.21476906911214,-2.277221910251987,-2.3253731431287,0.7708655342465756,0.7227143013698631
2022-02-01,2714.6663034505145,0.00177433058461204,0.03,3.3616000000000006,3.3616000000000006,6410.955942228737,14.572683588712232,0.6750460291324378,9.58904109589041e-05,0.6147491999397419,14.632980417904928,2714.6663034505145,0.5390342230757966,0.5368130723908652,0.02486663013698631,0.0226454794520548,196.74749142266577,195.9367714226658,9.076320000000003,8.265600000000001,64.76306633833946,3.4999999999999996,-50.30031973472195,-51.72131623325621,23.250514767586132,21.82951826905188,-1.7381876871761905,-1.7885600707378346,0.7957321643835619,0.7453597808219179
2022-02-02,2685.684499849771,0.0012428278095888497,0.02992857142857143,3.3616000000000006,3.3616000000000006,6342.512514845221,10.098444888278971,0.6678392312240131,9.569471624266145e-05,0.6069449353736425,10.159339184129342,2685.684499849771,0.37827746277336843,0.37601009682424896,0.02486663013698631,0.022599264187866935,138.07127391227948,137.24368534085087,9.076320000000003,8.248731428571432,45.36321504999301,3.492857142857143,-40.14098055059261,-41.62287134497724,23.918353998810147,22.436463204425525,-1.359910224402822,-1.4125499739135856,0.8205987945205482,0.7679590450097848
2022-02-03,2657.042422346845,0.0007106994237054195,0.029857142857142856,3.3616000000000006,3.3616000000000006,6274.87138461431,5.713115395674395,0.6607169117478116,9.549902152641879e-05,0.5992440774347912,5.7745882299874145,2657.042422346845,0.21733142765883967,0.21501784644553246,0.02486663013698631,0.022553048923679063,79.32597109547648,78.48151395261935,9.076320000000003,8.231862857142858,25.94052896524781,3.4857142857142858,-34.36639232060519,-35.90975594930285,24.57907091055796,23.035707281860315,-1.1425787967439824,-1.1975321274680533,0.8454654246575345,0.7905120939334639
2022-02-04,2615.8999991407363,5.266879944888672e-05,0.029785714285714287,3.3616000000000006,3.3616000000000006,6177.709437970764,0.41683396668755696,0.6504861775397549,9.530332681017614e-05,0.5887562615052373,0.4785638827220746,2615.8999991407363,0.018294425737959096,0.015934629260463986,0.02486663013698631,0.0225068336594912,6.67746539435507,5.816139680069355,9.076320000000003,8.214994285714289,1.9224111798843653,3.4785714285714286,-33.887828437883115,-35.49292198261529,25.229557088097714,23.624463543365554,-1.1242843710060233,-1.1815974982075892,0.8703320547945208,0.8130189275929551
2022-02-05,2678.8245293127834,0.000521399059488136,0.029714285714285714,3.3616000000000006,3.3616000000000006,6326.31200842507,4.22574274920489,0.6661333877230742,9.510763209393345e-05,0.6016805550087249,4.290195581919239,2678.8245293127834,0.1601521687954616,0.15774615705377865,0.02486663013698631,0.02246061839530333,58.45554161034348,57.57734732462921,9.076320000000003,8.198125714285716,19.031065671316963,3.471428571428571,-29.597632855963877,-31.267179233410403,25.89569047582079,24.226144098374277,-0.9641322022105617,-1.0238513411538106,0.8951986849315071,0.8354795459882585
2022-02-06,2766.904647625002,0.0013187526723697652,0.029642857142857144,3.3616000000000006,3.3616000000000006,6534.322015831206,11.039415766874809,0.6880359449679935,9.49119373776908e-05,0.6201851619722377,11.107266549870564,2766.904647625002,0.40143293551530906,0.3989807085094383,0.02486663013698631,0.022414403131115465,146.52302146308782,145.62795860594497,9.076320000000003,8.181257142857145,48.13447254149643,3.4642857142857144,-18.490366306093314,-20.227763466535592,26.583726420788782,24.846329260346515,-0.5626992666952526,-0.6248706326443723,0.9200653150684934,0.8578939491193739
2022-02-07,2753.981235963772,0.0011175783149471928,0.02957142857142857,3.3616000000000006,3.3616000000000006,6503.802086852046,9.311668097452852,0.6848223279891154,9.471624266144814e-05,0.6160156966803112,9.380474728761657,2753.981235963772,0.34061505598744224,0.33811661371738355,0.02486663013698631,0.022368187866927597,124.32449543541642,123.412564006845,9.076320000000003,8.164388571428573,40.79160849557254,3.4571428571428573,-9.109891577331657,-10.91609536908274,27.268548748777896,25.462344957026826,-0.22208421070781037,-0.2867540189269887,0.9449319452054797,0.8802621369863015
2022-02-08,2695.6987856123155,0.00043773187861157945,0.029500000000000002,3.3616000000000006,3.3616000000000006,6366.162252102046,3.5699989101802063,0.6703294466254459,9.452054794520548e-05,0.6017331443767687,3.638595212428884,2695.6987856123155,0.1349778110169083,0.13243315348266174,0.02486663013698631,0.022321972602739732,49.266901021171535,48.33810102117154,9.076320000000003,8.147520000000002,15.977213569322648,3.45,-5.4712963649027735,-7.346096458902533,27.93887819540334,26.064078101403595,-0.08710639969090206,-0.15432086544432697,0.969798575342466,0.9025841095890412
2022-02-09,2652.3543032290877,-0.00012809153055309732,0.029428571428571425,3.3616000000000006,3.3616000000000006,6263.799922505815,-1.0278754572796651,0.6595511345064176,9.432485322896281e-05,0.5908320083459496,-0.9591563311191972,2652.3543032290877,-0.03616245122122184,-0.03875332401965628,0.02486663013698631,0.02227575733855186,-13.199294695745971,-14.144963267174543,9.076320000000003,8.13065142857143,-4.675340865188052,3.4428571428571426,-6.430452696021971,-8.373971916182198,28.59842932990976,26.654910109749544,-0.12326885091212389,-0.19307418946398325,0.9946652054794524,0.9248598669275931
2022-02-10,2717.9205774840307,0.0004417216951875969,0.029357142857142856,3.3616000000000006,3.3616000000000006,6418.641235786288,3.632235815109627,0.6758552574199963,9.412915851272015e-05,0.6041812983196095,3.7039097742100138,2717.9205774840307,0.13627733661145866,0.13364024854883635,0.02486663013698631,0.022229542074364,49.74122786318241,48.77869072032527,9.076320000000003,8.11378285714286,16.122841874347287,3.4357142857142855,-2.726542921811957,-4.74173610107257,29.274284587329756,27.259091408069153,0.01300848569933477,-0.05943394091514689,1.0195318356164387,0.9470894090019571
2022-02-11,2779.3847661895634,0.0009915700649020447,0.029285714285714283,3.3616000000000006,3.3616000000000006,6563.795063833274,8.337975687402498,0.6911393298921004,9.393346379647748e-05,0.6165600059960805,8.412555011298519,2779.3847661895634,0.3026768770425345,0.2999935737157242,0.02486663013698631,0.022183326810176127,110.47706012052508,109.49765440623933,9.076320000000003,8.096914285714286,36.19230736892463,3.428571428571428,5.686012089486562,3.5962395863299275,29.965423917221855,27.875651414065235,0.31568536274186926,0.24055963280057732,1.0443984657534249,0.9692727358121332
2022-02-12,2816.873328463451,0.0013162329832520458,0.029214285714285713,3.3616000000000006,3.3616000000000006,6652.328052499287,11.21730766441108,0.7004614720164217,9.373776908023483e-05,0.6235743908311464,11.294194745596355,2816.873328463451,0.4009479102760051,0.3982183916850071,0.02486663013698631,0.022137111545988263,146.34598725074187,145.3497129650276,9.076320000000003,8.080045714285715,48.04250388869967,3.4214285714285713,16.980206835082917,14.813547250741008,30.665885389238277,28.49922580489638,0.7166332730178744,0.6387780244855844,1.069265095890411,0.9914098473581215
2022-02-13,2763.8915895309933,0.0007236547959007087,0.02914285714285714,3.3616000000000006,3.3616000000000006,6527.206377836395,6.051192842941863,0.6872866989559439,9.354207436399217e-05,0.610568424384696,6.127911117513111,2763.8915895309933,0.22171315042616996,0.21893741657098403,0.02486663013698631,0.022090896281800394,80.92529990555204,79.91215704840917,9.076320000000003,8.063177142857144,26.41340005037587,3.414285714285714,23.10811795259603,20.864740093682872,31.35317208819422,29.109794229281075,0.9383464234440444,0.8577154410565684,1.0941317260273973,1.013500743639922
2022-02-14,2785.428187077427,0.00084042091865069,0.02907142857142857,3.3616000000000006,3.3616000000000006,6578.067206602053,7.082349660483851,0.6926421250119068,9.334637964774951e-05,0.6140387588158864,7.160953026679872,2785.428187077427,0.2570862555316281,0.2542643064122544,0.02486663013698631,0.02204468101761253,93.83648326904427,92.80647184047285,9.076320000000003,8.046308571428574,30.675363530750182,3.407142857142857,30.269070979275902,27.947089754166726,32.04581421320613,29.723832988096962,1.1954326789756724,1.1119797474688227,1.1189983561643835,1.0355454246575344
2022-02-15,2796.125429107269,0.0008260413719119227,0.028999999999999998,3.3616000000000006,3.3616000000000006,6603.329813379729,6.987905013355807,0.6953021686223259,9.315068493150684e-05,0.615104694944961,7.068102487033172,2796.125429107269,0.25278202520728243,0.2499138608237208,0.02486663013698631,0.021998465753424665,92.2654392006581,91.21855920065809,9.076320000000003,8.029440000000003,30.15051007478518,3.3999999999999995,37.337173466309075,34.93499476752253,32.741116381828455,30.338937683041923,1.4482147041829547,1.3618936082925435,1.1438649863013697,1.057543890410959
2022-02-16,2813.309740815908,0.0008939774656133804,0.02892857142857143,3.3616000000000006,3.3616000000000006,6643.9122839108495,7.609089039667443,0.6995753278564999,9.295499021526419e-05,0.6175848013420066,7.691079566181935,2813.309740815908,0.27338189800428414,0.2704675183565346,0.02486663013698631,0.021952250489236796,99.78439277156372,98.72064420013513,9.076320000000003,8.01257142857143,32.630177494888386,3.392857142857143,45.02825303249101,42.54408380718998,33.440691709684955,30.956522484383928,1.7215966021872389,1.632361126649078,1.1687316164383559,1.079496140900196
2022-02-17,2875.113408604707,0.0014259174044367016,0.028857142857142856,3.3616000000000006,3.3616000000000006,6789.867825760877,12.403318460072402,0.7149438173366323,9.275929549902153e-05,0.629823356049052,12.488438921359982,2875.113408604707,0.4343633501198349,0.4314027552078975,0.02486663013698631,0.02190603522504893,158.54262279373975,157.4620056508826,9.076320000000003,7.99570285714286,52.045985261939606,3.3857142857142857,57.516691953850994,54.947402267262376,34.15563552702159,31.58634584043298,2.155959952307074,2.0637638818569757,1.193598246575342,1.1014021761252448
2022-02-18,2880.0023185152877,0.0014340268796530862,0.028785714285714286,3.3616000000000006,3.3616000000000006,6801.413475405705,12.495069433422564,0.716159524481827,9.256360078277887e-05,0.6295633216960663,12.581665636208324,2880.0023185152877,0.43686303845388863,0.4338562282777634,0.02486663013698631,0.021859819960861063,159.45500903566935,158.35752332138364,9.076320000000003,7.978834285714288,52.341981107337645,3.3785714285714286,70.09835759005932,67.44247170068493,34.87179505150341,32.215909162129044,2.5928229907609626,2.497620110134739,1.2184648767123283,1.1232619960861059
